,abbr,address,buildingID,category,distance,facid,gsf,latitude,longitude,name,nsf,searchable,site,zone
624,BM,"COLLEGE STREET, 300",356,Dormatory - Central,99.0,2635,62202,41.30772,-72.928737,"BINGHAM HALL,CHARLES",48607,"2635 BINGHAM HALL,CHARLES COLLEGE STREET, 300  BINGHAM HALL, CHARLES W. BM 300 COLLEGE STREET COLLEGE ST, 300 BINGHAM HALL - BM",CEN,ZONE 3
625,BR,"HIGH STREET, 74",343,Dormatory - Central,99.0,2505,154221,41.310308,-72.928117,BRANFORD COLLEGE,115837,"2505 BRANFORD COLLEGE HIGH STREET, 74  BRANFORD COLLEGE BR 74 HIGH STREET HIGH ST, 74 BRANFORD COLLEGE - BR",CEN,ZONE 4
626,CC,"ELM STREET, 189",278,Dormatory - Central,99.0,2035,131329,41.309936,-72.927225,"CALHOUN COLLEGE,JOHN",100019,"2035 CALHOUN COLLEGE,JOHN ELM STREET, 189  CALHOUN COLLEGE, JOHN C. CC 189 ELM STREET ELM ST, 189 CALHOUN COLLEGE - CC",CEN,ZONE 3
627,CURTIS,"CANNER STREET, 350",30,Dormatory - Central,99.0,0410,28462,41.324559,-72.91994,CURTIS HALL (DIV),24333,"0410 CURTIS HALL (DIV) CANNER STREET, 350  CURTIS HALL CURTIS 350 CANNER STREET CANNER ST, 350 CURTIS HALL DIVINITY",CEN,ZONE 2
628,DC,"YORK STREET, 248",324,Dormatory - Central,99.0,2420,157488,41.310418,-72.931252,DAVENPORT COLLEGE,123243,"2420 DAVENPORT COLLEGE YORK STREET, 248  DAVENPORT COLLEGE, JOHN DC 248 YORK STREET YORK ST, 248 DAVENPORT COLLEGE - DC",CEN,ZONE 4
629,D,"ELM STREET, 198",350,Dormatory - Central,99.0,2605,43805,41.309622,-72.928056,"DURFEE HALL,BRADFORD",33654,"2605 DURFEE HALL,BRADFORD ELM STREET, 198  DURFEE HALL, BRADFORD M.C. D 198 ELM STREET ELM ST, 198 BRADFORD DURFEE HALL",CEN,ZONE 3
630,ES,"YORK STREET, 302",295,Dormatory - Central,99.0,2145,144250,41.312485,-72.930846,EZRA STILES COLLEGE,117057,"2145 EZRA STILES COLLEGE YORK STREET, 302  STILES COLLEGE, EZRA ES 302 YORK STREET YORK ST, 302 EZRA STILES COLLEGE - ES",CEN,ZONE 4
631,F,"COLLEGE STREET, 380",352,Dormatory - Central,99.0,2615,30353,41.309048,-72.927711,"FARNAM HALL, HENRY",22986,"2615 FARNAM HALL, HENRY COLLEGE STREET, 380  FARNAM HALL, HENRY F 380 COLLEGE STREET COLLEGE ST, 380 HENRY FARNAM HALL",CEN,ZONE 3
632,FISHER,"CANNER STREET, 352",28,Dormatory - Central,99.0,0400,21848,41.325097,-72.920165,FISHER HALL (DIV),18342,"0400 FISHER HALL (DIV) CANNER STREET, 352  FISHER HALL FISHER 352 CANNER STREET CANNER ST, 352 FISHER HALL DIVINITY",CEN,ZONE 2
633,HHH,"TEMPLE STREET, 420",225,Dormatory - Central,99.0,1615,64801,41.312524,-72.923042,HELEN HADLEY HALL,57322,"1615 HELEN HADLEY HALL TEMPLE STREET, 420  HADLEY HALL, HELEN MORRIS HHH 420 TEMPLE STREET TEMPLE ST, 420 HELEN HADLEY HALL MORRIS - HHH",CEN,ZONE 2
634,JE,"HIGH STREET, 68",344,Dormatory - Central,99.0,2510,122968,41.309104,-72.930527,JONATHAN EDWARDS COL,90343,"2510 JONATHAN EDWARDS COL HIGH STREET, 68  EDWARDS COLLEGE, JONATHAN JE 68 HIGH STREET HIGH ST, 68 JONATHAN EDWARDS COLLEGE - JE",CEN,ZONE 4
635,LWR,"ELM STREET, 206",349,Dormatory - Central,99.0,2600,65410,41.309735,-72.928692,LANMAN-WRIGHT HALL,51099,"2600 LANMAN-WRIGHT HALL ELM STREET, 206  LANMAN-WRIGHT HALL LWR 206 ELM STREET ELM ST, 206 LANMAN-WRIGHT HALL",CEN,ZONE 3
636,L,"COLLEGE STREET, 358",353,Dormatory - Central,99.0,2620,37139,41.308676,-72.927996,"LAWRANCE HALL,THOMAS",27343,"2620 LAWRANCE HALL,THOMAS COLLEGE STREET, 358  LAWRANCE HALL, THOMAS G. L 358 COLLEGE STREET COLLEGE ST, 358 THOMAS LAWRANCE HALL",CEN,ZONE 3
637,EM,"CHAPEL STREET, 1037",358,Dormatory - Central,99.0,2645,21747,41.30827,-72.929339,"MCCLELLAN HALL,EDWIN",17849,"2645 MCCLELLAN HALL,EDWIN CHAPEL STREET, 1037  MCCLELLAN HALL, EDWIN EM 1037 CHAPEL STREET CHAPEL ST, 1037 MCCLELLAN HALL",CEN,ZONE 3
638,MC,"YORK STREET, 304",283,Dormatory - Central,99.0,2100,144045,41.312639,-72.930124,MORSE COLLEGE,116151,"2100 MORSE COLLEGE YORK STREET, 304  MORSE COLLEGE, SAMUEL F. B. MC 304 YORK STREET YORK ST, 304 MORSE COLLEGE - 304 YORK - MC",CEN,ZONE 4
639,PC,"PARK STREET, 261",325,Dormatory - Central,99.0,2425,174906,41.310049,-72.932166,PIERSON COLLEGE,135394,"2425 PIERSON COLLEGE PARK STREET, 261  PIERSON COLLEGE, ABRAHAM PC 261 PARK STREET PARK ST, 261 PIERSON COLLEGE - PC",CEN,ZONE 4
640,RSN,"GROVE STREET, 109-111",237,Dormatory - Central,99.0,1715,40056,41.311047,-72.923403,ROSENFELD HALL,30906,"1715 ROSENFELD HALL GROVE STREET, 109-111 ST. ELMO HALL ROSENFELD HALL RSN 109-111 GROVE STREET GROVE ST, 109 ROSENFELD HALL- 109 GROVE",CEN,ZONE 3
641,SY,"ELM STREET, 242",342,Dormatory - Central,99.0,2500,164824,41.310092,-72.929603,SAYBROOK COLLEGE,127098,"2500 SAYBROOK COLLEGE ELM STREET, 242  SAYBROOK COLLEGE SY 242 ELM STREET ELM ST, 242 SAYBROOK COLLEGE - SY",CEN,ZONE 4
642,SM,"COLLEGE STREET, 505",243,Dormatory - Central,99.0,1800,239975,41.310813,-72.924871,SILLIMAN COLLEGE,186168,"1800 SILLIMAN COLLEGE COLLEGE STREET, 505 INCL. BYERS HALL & VANDERBILT SCIENTIFIC HALL SILLIMAN COLLEGE, BENJAMIN SM 505 COLLEGE STREET COLLEGE ST, 505 BENJAMIN SILLIMAN COLLEGE - SM",CEN,ZONE 3
643,TD,"TEMPLE STREET, 345",245,Dormatory - Central,99.0,1820,154555,41.31028,-72.923764,TIMOTHY DWIGHT COLL.,109554,"1820 TIMOTHY DWIGHT COLL. TEMPLE STREET, 345  DWIGHT COLLEGE, TIMOTHY TD 345 TEMPLE STREET TEMPLE ST, 345 TIMOTHY DWIGHT COLLEGE - TD",CEN,ZONE 3
644,TC,"ELM STREET, 241",281,Dormatory - Central,99.0,2050,127130,41.310703,-72.929112,TRUMBULL COLLEGE,97054,"2050 TRUMBULL COLLEGE ELM STREET, 241  TRUMBULL COLLEGE, JONATHAN TC 241 ELM STREET ELM ST, 241 TRUMBULL COLLEGE - TC",CEN,ZONE 4
645,V,"CHAPEL STREET, 1035",359,Dormatory - Central,99.0,2650,79459,41.30788,-72.929339,VANDERBILT HALL,57553,"2650 VANDERBILT HALL CHAPEL STREET, 1035  VANDERBILT HALL V 1035 CHAPEL STREET CHAPEL ST, 1035 VANDERBILT HALL",CEN,ZONE 3
646,W,"COLLEGE STREET, 330",355,Dormatory - Central,99.0,2630,40942,41.308147,-72.928369,"WELCH HALL,HARMANUS",30966,"2630 WELCH HALL,HARMANUS COLLEGE STREET, 330  WELCH HALL, HARMANUS M. W 330 COLLEGE STREET COLLEGE ST, 330 WELCH HALL",CEN,ZONE 3
647,BASSLB,"WALL STREET, 110",280,Library & Museum,99.0,2045,64505,41.310685,-72.927608,BASS LIBRARY,55650,"2045 BASS LIBRARY WALL STREET, 110 CROSS CAMPUS LIBRARY - CCL ANNE T. & ROBERT M. BASS LIBRARY BASSLB 110 WALL STREET WALL ST, 110 CROSS CAMPUS LIBRARY - CCL",CEN,ZONE 3
648,BRBL,"WALL STREET, 121",270,Library & Museum,99.0,2005,105367,41.311564,-72.927303,BEINECKE LIBRARY,91565,"2005 BEINECKE LIBRARY WALL STREET, 121  BEINECKE RARE BOOK AND MANUSCRIPT LIBRARY BRBL 121 WALL STREET WALL ST,121 BEINECKE RARE BOOK & MANUSCRIPT LIBRARY - BRBL",CEN,ZONE 3
649,YCBA,"CHAPEL STREET, 1080",366,Library & Museum,99.0,2705,112612,41.307776,-72.930972,"BRITISH ART, YALE CTR",99460,"2705 BRITISH ART, YALE CTR CHAPEL STREET, 1080  YALE CENTER FOR BRITISH ART YCBA 1080 CHAPEL STREET CHAPEL ST, 1080 BRITISH ART CENTER",CEN,ZONE 4
650,HLH15,"HILLHOUSE AVENUE, 15",229,Library & Museum,99.0,1635,8502,41.31241,-72.923706,"HILLHOUSE AVE,15",7009,"1635 HILLHOUSE AVE,15 HILLHOUSE AVENUE, 15 YORK HALL, ALPHA DELTA PHI HILLHOUSE AVENUE, 15 HLH15 15 HILLHOUSE AVENUE HILLHOUSE AVE, 15 ",CEN,ZONE 2
651,PM,"WHITNEY AVENUE, 170",123,Library & Museum,99.0,1045,88468,41.315971,-72.921142,PEABODY MUSEUM,70951,"1045 PEABODY MUSEUM WHITNEY AVENUE, 170  PEABODY MUSEUM OF NATURAL HISTORY, GEORGE PM 170 WHITNEY AVENUE WHITNEY AVE, 170 PEABODY MUSEUM OF NATURAL HISTORY",CEN,ZONE 1
652,RDH,"YORK STREET, 180",336,Library & Museum,99.0,2470,110307,41.308779,-72.931892,RUDOLPH HALL,92748,"2470 RUDOLPH HALL YORK STREET, 180  RUDOLPH HALL, PAUL RDH 180 YORK STREET YORK ST, 180 ART & ARCHITECTURE BUILDING - AA",CEN,ZONE 4
653,SML,"HIGH STREET,120",282,Library & Museum,99.0,2055,443000,41.311139,-72.928898,STERLING MEM LIBRARY,375669,"2055 STERLING MEM LIBRARY HIGH STREET,120  STERLING MEMORIAL LIBRARY SML 120 HIGH STREET HIGH ST,120 STERLING MEMORIAL LIBRARY - SML",CEN,ZONE 4
654,ST,"CHAPEL STREET, 1071",360,Library & Museum,99.0,2655,32028,41.308026,-72.92993,STREET HALL,22607,"2655 STREET HALL CHAPEL STREET, 1071 YALE SCHOOL OF FINE ARTS STREET HALL ST 1071 CHAPEL STREET CHAPEL ST, 1071 STREET HALL",CEN,ZONE 3
655,YUAG,"CHAPEL STREET, 1111",347,Library & Museum,99.0,2520,148245,41.308313,-72.930815,YALE U. ART GALLERY,119749,"2520 YALE U. ART GALLERY CHAPEL STREET, 1111  YALE UNIVERSITY ART GALLERY YUAG 1111 CHAPEL STREET CHAPEL ST, 1111 YALE UNIVERSITY ART GALLERY - AG",CEN,ZONE 4
656,W-AON,"WEST CAMPUS DRIVE, 200",4933,West Campus,99.0,4210,49442,0.0,0.0,WC ADMIN OFFICE NORTH,45092,"4210 WC ADMIN OFFICE NORTH WEST CAMPUS DRIVE, 200 WEST - D24 ADMIN WC ADMINISTRATIVE OFFICE NORTH W-AON 200 WEST CAMPUS DRIVE WEST CAMPUS DR, 200 W-D24",WST,
657,W-AOS,"WEST CAMPUS DRIVE, 220",4932,West Campus,99.0,4208,22301,41.2533,-72.997766,WC ADMIN OFFICE SOUTH,19903,"4208 WC ADMIN OFFICE SOUTH WEST CAMPUS DRIVE, 220 WEST - D21 ADMIN WC ADMINISTRATIVE OFFICE SOUTH W-AOS 220 WEST CAMPUS DRIVE WEST CAMPUS DR, 220 W-D21",WST,
658,W-ABC,"WEST CAMPUS DRIVE, 840",4942,West Campus,99.0,4235,143301,41.256898,-72.989598,WC ADV BIOSCIENCES CTR,124836,"4235 WC ADV BIOSCIENCES CTR WEST CAMPUS DRIVE, 840 WEST - B31 RESEARCH WC ADVANCED BIOSCIENCES CENTER W-ABC 840 WEST CAMPUS DRIVE W CAMPUS DR, 840 W-B31",WST,
659,W-CHILD,"WEST CAMPUS DRIVE, 230",4931,West Campus,99.0,4206,28591,41.252846,-72.99797,WC CHILDCARE CENTER,24427,"4206 WC CHILDCARE CENTER WEST CAMPUS DRIVE, 230 WEST - E29 DAYCARE WC CHILDCARE CENTER W-CHILD 230 WEST CAMPUS DRIVE WEST CAMPUS DR, 230 W-E29",WST,
660,W-CSC,"WEST CAMPUS DRIVE, 900",4947,West Campus,99.0,4250,461844,41.259342,-72.987395,WC COLLECTION ST CTR,427032,"4250 WC COLLECTION ST CTR WEST CAMPUS DRIVE, 900 WEST - A21 COLLECTIONS WC COLLECTION STUDIES CENTER W-CSC 900 WEST CAMPUS DRIVE W CAMPUS DR, 900 W-A21; WEST CAMPUS FITNESS CENTER",WST,
661,W-CC+WCA,"WEST CAMPUS DRIVE, 800",4937,West Campus,99.0,4225,65707,41.258344,-72.989353,WC CONF CTR & WC ADM,58742,"4225 WC CONF CTR & WC ADM WEST CAMPUS DRIVE, 800 WEST - B25 CENTRAL SERVICES WC CONFERENCE CTR & WEST CAMPUS ADMIN W-CC+WCA 800 WEST CAMPUS DRIVE W CAMPUS DR, 800 W-B25",WST,
662,W-ESC,"WEST CAMPUS DRIVE, 520",4946,West Campus,99.0,4245,20208,0.0,0.0,WC ENERGY SCIENCE CTR,18340,"4245 WC ENERGY SCIENCE CTR WEST CAMPUS DRIVE, 520 WEST - B22 RESEARCH WC ENERGY SCIENCE CENTER W-ESC 520 WEST CAMPUS DRIVE W CAMPUS DR, 520 W-B22",WST,
663,W-EH+SST,"WEST CAMPUS DRIVE, 720",4949,West Campus,99.0,4272,3040,0.0,0.0,WC ENVIR HL & SFTY STOR,2715,"4272 WC ENVIR HL & SFTY STOR WEST CAMPUS DRIVE, 720 WEST - B46 WASTE WC ENVIRON HEALTH & SAFETY STORAGE W-EH+SST 720 WEST CAMPUS DRIVE W CAMPUS DR, 720 W-B46",WST,
664,W-GAC,"WEST CAMPUS DRIVE, 830",4938,West Campus,99.0,4227,14900,0.0,0.0,WC GENOME ANALYSIS CTR,13499,"4227 WC GENOME ANALYSIS CTR WEST CAMPUS DRIVE, 830 WEST - B36 RESEARCH WC GENOME ANALYSIS CENTER W-GAC 830 WEST CAMPUS DRIVE W CAMPUS DR, 830 W-B36",WST,
665,W-ISTC,"WEST CAMPUS DRIVE, 850",4945,West Campus,99.0,4240,141453,41.257483,-72.990351,WC INTEG SCI & TECH CTR,124047,"4240 WC INTEG SCI & TECH CTR WEST CAMPUS DRIVE, 850 WEST - B24 RESEARCH WC INTEGRATED SCIENCE & TECHNOLOGY CTR W-ISTC 850 WEST CAMPUS DRIVE W CAMPUS DR, 850 W-B24",WST,
666,W-MIC,"WEST CAMPUS DRIVE, 600",4943,West Campus,99.0,4237,131310,41.256822,-72.99082,WC MOLECULAR INNOV CTR,116274,"4237 WC MOLECULAR INNOV CTR WEST CAMPUS DRIVE, 600 WEST - B27 RESEARCH WC MOLECULAR INNOVATIONS CENTER W-MIC 600 WEST CAMPUS DRIVE W CAMPUS DR, 600 W-B27",WST,
667,W-OCN,"WEST CAMPUS DRIVE, 400",4934,West Campus,99.0,4215,130214,0.0,0.0,WC OFFICE COMPLEX NORTH,116517,"4215 WC OFFICE COMPLEX NORTH WEST CAMPUS DRIVE, 400 WEST - C28 ADMIN WC OFFICE COMPLEX NORTH W-OCN 400 WEST CAMPUS DRIVE WEST CAMPUS DR, 400 W-C28",WST,
668,W-OCS,"WEST CAMPUS DRIVE, 410",4936,West Campus,99.0,4220,132151,41.255192,-72.99258,WC OFFICE COMPLEX SOUTH,118410,"4220 WC OFFICE COMPLEX SOUTH WEST CAMPUS DRIVE, 410 WEST - C32 ADMIN WC OFFICE COMPLEX SOUTH W-OCS 410 WEST CAMPUS DRIVE W CAMPUS DR, 410 W-C32",WST,
669,W-SRC,"WEST CAMPUS DRIVE, 750",4948,West Campus,99.0,4270,237554,41.257826,-72.985888,WC STORAGE & RECEIV CTR,233595,"4270 WC STORAGE & RECEIV CTR WEST CAMPUS DRIVE, 750 WEST - A42 WAREHOUSE WC STORAGE & RECEIVING CTR W-SRC 750 WEST CAMPUS DRIVE W CAMPUS DR, 750 W-A42",WST,
670,W-WW,"WEST CAMPUS DRIVE, 250",4929,West Campus,99.0,4202,19494,0.0,0.0,WC WAREHOUSE WEST,18183,"4202 WC WAREHOUSE WEST WEST CAMPUS DRIVE, 250 WEST - D37 STORAGE WC WAREHOUSE WEST W-WW 250 WEST CAMPUS DRIVE WEST CAMPUS DR, 250 W-D37",WST,
671,BASS,"WHITNEY AVENUE, 266",120,Wet Laboratories,99.0,1030,91153,41.318122,-72.921837,BASS CENTER,77425,"1030 BASS CENTER WHITNEY AVENUE, 266  NANCY LEE & PERRY R. BASS CENTER FOR ... BASS 266 WHITNEY AVENUE WHITNEY AVE, 266 BASS CENTER MOLECULAR & STRUCTURAL BIOLOGY - MBB",CEN,ZONE 1
672,CRB,"PROSPECT STREET, 275",4751,Wet Laboratories,99.0,1093,117985,41.319259,-72.922661,CHEMISTRY RES BLDG,98155,"1093 CHEMISTRY RES BLDG PROSPECT STREET, 275  CHEMISTRY RESEARCH BUILDING, CLASS OF 1954 CRB 275 PROSPECT STREET PROSPECT ST, 275 ",CEN,ZONE 1
673,DL,"HILLHOUSE AVENUE, 10",214,Wet Laboratories,99.0,1510,78132,41.312299,-72.924548,DUNHAM LAB,66471,"1510 DUNHAM LAB HILLHOUSE AVENUE, 10  DUNHAM LABORATORY, AUSTIN C. DL 10 HILLHOUSE AVENUE HILLHOUSE AVE, 10 DUNHAM LAB",CEN,ZONE 1
674,EAL,"WHITNEY AVENUE, 270",118,Wet Laboratories,99.0,1023,18824,41.319079,-72.921166,ELECTRON ACCEL. LAB,15759,"1023 ELECTRON ACCEL. LAB WHITNEY AVENUE, 270  ELECTRON ACCELERATOR LABORATORIES EAL 270 WHITNEY AVENUE WHITNEY AVE, 270 ELECTRON ACCELERATOR LAB - ELECACCLAB",CEN,ZONE 1
675,ESC,"SACHEM STREET, 21",125,Wet Laboratories,99.0,1049,99341,41.316078,-72.921769,ENVIRONMTL SCIENCE CTR,87240,"1049 ENVIRONMTL SCIENCE CTR SACHEM STREET, 21  ENVIRONMENTAL SCIENCE CENTER, CLASS OF 54 ESC 21 SACHEM STREET SACHEM ST, 21 ENVIRONMENTAL SCIENCE CENTER",CEN,ZONE 1
676,JWG,"WHITNEY AVENUE, 260",121,Wet Laboratories,99.0,1035,106033,41.317413,-72.921748,J.W. GIBBS LABS,98015,"1035 J.W. GIBBS LABS WHITNEY AVENUE, 260  GIBBS LABORATORY, JOSIAH WILLARD JWG 260 WHITNEY AVENUE WHITNEY AVE, 260 J.W. GIBBS LABORATORY",CEN,ZONE 1
677,KBT,"PROSPECT STREET, 219",135,Wet Laboratories,99.0,1080,207245,41.317218,-72.922686,KLINE BIOLOGY TOWER,179132,"1080 KLINE BIOLOGY TOWER PROSPECT STREET, 219  KLINE BIOLOGY TOWER, C. MAHLON KBT 219 PROSPECT STREET PROSPECT ST, 219 KLINE BIOLOGY TOWER - KBT",CEN,ZONE 1
678,KCL,"PROSPECT STREET, 255",137,Wet Laboratories,99.0,1090,79863,41.318843,-72.922714,KLINE CHEMISTRY LAB,69195,"1090 KLINE CHEMISTRY LAB PROSPECT STREET, 255  KLINE CHEMISTRY LABORATORY, C. MAHLON KCL 255 PROSPECT STREET PROSPECT ST, 255 KLINE CHEMISTRY LAB -  KCL",CEN,ZONE 1
679,KGL,"WHITNEY AVENUE, 210",122,Wet Laboratories,99.0,1040,118452,41.316541,-72.92106,KLINE GEOLOGY LAB,105430,"1040 KLINE GEOLOGY LAB WHITNEY AVENUE, 210  KLINE GEOLOGY LABORATORY, C. MAHLON KGL 210 WHITNEY AVENUE WHITNEY AVE, 210 KLINE GEOLOGY LAB - KGL",CEN,ZONE 1
680,MEC,"PROSPECT STREET,  55",4750,Wet Laboratories,99.0,1540,64786,41.313348,-72.924858,MALONE ENGIN CENTER,55627,"1540 MALONE ENGIN CENTER PROSPECT STREET,  55  MALONE ENGINEERING CENTER, DANIEL L. MEC 55 PROSPECT STREET PROSPECT ST,  55 ",CEN,ZONE 1
681,OML,"PROSPECT STREET, 165",128,Wet Laboratories,99.0,1055,108910,41.316402,-72.923796,OSBORN MEMORIAL LAB,81854,"1055 OSBORN MEMORIAL LAB PROSPECT STREET, 165  OSBORN MEMORIAL LABORATORIES OML 165 PROSPECT STREET PROSPECT ST, 165 OSBORN MEMORIAL LAB - OML",CEN,ZONE 1
682,SCL,"PROSPECT STREET, 225",136,Wet Laboratories,99.0,1085,168469,41.318237,-72.922934,STERLING CHEM LAB,147058,"1085 STERLING CHEM LAB PROSPECT STREET, 225  STERLING CHEMISTRY LABORATORY, JOHN W. SCL 225 PROSPECT STREET PROSPECT ST, 225 STERLING CHEMISTRY LAB - SCL",CEN,ZONE 1
683,WL,"WHITNEY AVENUE, 272",116,Wet Laboratories,99.0,1020,52325,41.318961,-72.920686,WRIGHT LAB,44880,"1020 WRIGHT LAB WHITNEY AVENUE, 272 WRIGHT NUCLEAR STRUCTURES LABORATORY WRIGHT LABORATORY WL 272 WHITNEY AVENUE WHITNEY AVE, 272 WRIGHT NUCLEAR STRUCTURES LAB - WNSL",CEN,ZONE 1
684,WL-W,"WHITNEY AVENUE, 268",119,Wet Laboratories,99.0,1025,26931,41.318459,-72.921449,WRIGHT LAB - WEST,24735,"1025 WRIGHT LAB - WEST WHITNEY AVENUE, 268 WRIGHT NUCLEAR STRUCTURES LABORATORY, WEST WRIGHT LABORATORY, WEST WL-W 268 WHITNEY AVENUE WHITNEY AVE, 268 WRIGHT NUCLEAR STRUCTURES LAB WEST - WNSLW",CEN,ZONE 1
685,AMISB,"AMISTAD STREET, 10",4723,YSM Laboratories,99.0,3070,120896,41.300163,-72.931774,AMISTAD STREET BUILDING,0,"3070 AMISTAD STREET BUILDING AMISTAD STREET, 10  AMISTAD STREET BUILDING AMISB 10 AMISTAD STREET AMISTAD ST, 10 ",MED,MEDICAL
686,BCMM,"CONGRESS AVENUE, 295",399,YSM Laboratories,99.0,3165,147290,41.302396,-72.932705,BOYER CTR MOLEC MED,0,"3165 BOYER CTR MOLEC MED CONGRESS AVENUE, 295  BOYER CENTER FOR MOLECULAR MEDICINE BCMM 295 CONGRESS AVENUE CONGRESS AVE, 295 BOYER CENTER FOR MOLECULAR MEDICINE - BCMM",MED,MEDICAL
687,BML,"CEDAR STREET, 310",417,YSM Laboratories,99.0,3375,102104,41.302205,-72.93404,BRADY MEMORIAL LABOR,0,"3375 BRADY MEMORIAL LABOR CEDAR STREET, 310  BRADY MEMORIAL LABORATORY, ANTHONY N. BML 310 CEDAR STREET CEDAR ST, 310 BRADY MEMORIAL LAB - BML",MED,MEDICAL
688,DCB,"HOWARD AVENUE, 789",406,YSM Laboratories,99.0,3315,22500,41.302453,-72.935721,DANA CLINIC BLDG,0,"3315 DANA CLINIC BLDG HOWARD AVENUE, 789  DANA CLINIC BUILDING DCB 789 HOWARD AVENUE HOWARD AVE, 789 DANA CLINIC BLDG - DCB",MED,MEDICAL
689,FMB,"CEDAR STREET, 310",419,YSM Laboratories,99.0,3385,83750,41.302207,-72.934762,FARNAM MEMORIAL BLDG,0,"3385 FARNAM MEMORIAL BLDG CEDAR STREET, 310  FARNAM MEMORIAL BUILDING FMB 310 CEDAR STREET CEDAR ST, 310 FARNAM MEMORIAL BLDG - FMB",MED,MEDICAL
690,FMP,"HOWARD AVENUE, 789",407,YSM Laboratories,99.0,3320,34100,41.302826,-72.935595,FITKIN MEM. PAVILION,0,"3320 FITKIN MEM. PAVILION HOWARD AVENUE, 789  FITKIN MEMORIAL PAVILION FMP 789 HOWARD AVENUE HOWARD AVE, 789 FITKIN MEMORIAL PAVILION - FMP",MED,MEDICAL
691,HRT,"YORK STREET,  15",412,YSM Laboratories,99.0,3345,36355,41.303408,-72.935088,HUNTER BLDG,0,"3345 HUNTER BLDG YORK STREET,  15  HUNTER BUILDING HRT 15 YORK STREET YORK ST,  15 HUNTER BUILDING",MED,MEDICAL
692,LMP,"YORK STREET,  15",410,YSM Laboratories,99.0,3335,58160,41.303192,-72.935311,"LAB FOR MEDIC, PEDIAT",0,"3335 LAB FOR MEDIC, PEDIAT YORK STREET,  15  LABORATORY FOR MEDICINE AND PEDIATRICS LMP 15 YORK STREET YORK ST,  15 LAB FOR MEDICINE AND PEDIATRICS - LMP",MED,MEDICAL
693,LSOG,"CONGRESS AVENUE, 375",403,YSM Laboratories,99.0,3300,91774,41.301663,-72.934951,"LAB FOR SUR, OBST, GYN",0,"3300 LAB FOR SUR, OBST, GYN CONGRESS AVENUE, 375  LABORATORY FOR SURGERY, OBSTETRICS AND GYNECOLOGY LSOG 375 CONGRESS AVENUE CONGRESS AVE, 375 LAB FOR SURGERY, OBSTETRICS & GYNECOLOGY - LSOG",MED,MEDICAL
694,LEPH,"COLLEGE STREET,  60",397,YSM Laboratories,99.0,3155,116529,41.303706,-72.932262,"LAB OF EPIDEM, PUBHL",0,"3155 LAB OF EPIDEM, PUBHL COLLEGE STREET,  60  LABORATORY OF EPIDEMIOLOGY AND PUBLIC HEALTH LEPH 60 COLLEGE STREET COLLEGE ST,  60 LAB OF EPIDEMIOLOGY AND PUBLIC HEALTH - LEPH",MED,MEDICAL
695,LH,"CEDAR STREET, 310",418,YSM Laboratories,99.0,3380,36040,41.3019,-72.934203,LAUDER HALL,0,"3380 LAUDER HALL CEDAR STREET, 310  LAUDER HALL LH 310 CEDAR STREET CEDAR ST, 310 LAUDER HALL - LH",MED,MEDICAL
696,LLCI,"YORK STREET,  15",409,YSM Laboratories,99.0,3330,90589,41.30319,-72.93569,LIPPARD LAB CLIN INVEST,0,"3330 LIPPARD LAB CLIN INVEST YORK STREET,  15  LIPPARD LABORATORY FOR CLINICAL INVESTIGATION LLCI 15 YORK STREET YORK ST,  15 LIPPARD LAB FOR CLINICAL INVESTIGATION - LLCI",MED,MEDICAL
697,NSB,"CEDAR STREET, 333",393,YSM Laboratories,99.0,3130,17740,41.303611,-72.934532,NATHAN SMITH BLDG,0,"3130 NATHAN SMITH BLDG CEDAR STREET, 333  NATHAN SMITH BUILDING NSB 333 CEDAR STREET CEDAR ST, 333 NATHAN SMITH BUILDING - NSB",MED,MEDICAL
698,NIHB,"SOUTH FRONTAGE ROAD, 230",4729,YSM Laboratories,99.0,3180,24985,41.304207,-72.933492,"NIESON, IRVING HARRIS BLD",0,"3180 NIESON, IRVING HARRIS BLD SOUTH FRONTAGE ROAD, 230  NIESON & IRVING HARRIS BUILDING NIHB 230 SOUTH FRONTAGE ROAD S FRONTAGE RD, 230 ",MED,MEDICAL
699,SHMB,"CEDAR STREET, 333",390,YSM Laboratories,99.0,3115,182600,41.303453,-72.93347,STERLING HALL MED B,0,"3115 STERLING HALL MED B CEDAR STREET, 333  STERLING HALL OF MEDICINE WING B SHMB 333 CEDAR STREET CEDAR ST, 333 STERLING HALL OF MEDICINE WING B - SHMB",MED,MEDICAL
700,SHMC,"CEDAR STREET, 333",388,YSM Laboratories,99.0,3105,98900,41.302556,-72.933718,STERLING HALL MED C,0,"3105 STERLING HALL MED C CEDAR STREET, 333  STERLING HALL OF MEDICINE WING C SHMC 333 CEDAR STREET CEDAR ST, 333 STERLING HALL OF MEDICINE WING C - SHMC",MED,MEDICAL
701,SHMICDU,"CEDAR STREET, 333",394,YSM Laboratories,99.0,3140,10305,41.304066,-72.933898,STERLING HALL MED CDU,0,"3140 STERLING HALL MED CDU CEDAR STREET, 333  STERLING HALL OF MEDICINE, CHILD DEVELOPMENT UNIT SHMICDU 333 CEDAR STREET CEDAR ST, 333 STERLING HALL OF MEDICINE, CHILD DEV UNIT SHM ICDU",MED,MEDICAL
